y	x	clickSelects	showSelected1	group
25.6	1997.83287671233	13-20	13-20	109
24.3	1997.91506849315	13-20	13-20	109
25.6	1998	13-20	13-20	109
23.4	1998.08493150685	13-20	13-20	109
24.7	1998.16164383562	13-20	13-20	109
25.6	1998.24657534247	13-20	13-20	109
27.9	1998.32876712329	13-20	13-20	109
28.3	1998.41369863014	13-20	13-20	109
30.1	1998.49589041096	13-20	13-20	109
30.9	1998.58082191781	13-20	13-20	109
27.4	1998.66575342466	13-20	13-20	109
27	1998.74794520548	13-20	13-20	109
25.6	1998.83287671233	13-20	13-20	109
24.3	1998.91506849315	13-20	13-20	109
23.4	1999	13-20	13-20	109
24.3	1999.08493150685	13-20	13-20	109
23.4	1999.16164383562	13-20	13-20	109
24.3	1999.24657534247	13-20	13-20	109
26.1	1999.32876712329	13-20	13-20	109
26.5	1999.41369863014	13-20	13-20	109
27.9	1999.49589041096	13-20	13-20	109
28.8	1999.58082191781	13-20	13-20	109
27.9	1999.66575342466	13-20	13-20	109
26.1	1999.74794520548	13-20	13-20	109
24.3	1999.83287671233	13-20	13-20	109
23.8	1999.91506849315	13-20	13-20	109
23.4	2000	13-20	13-20	109
22.4	2000.08469945355	13-20	13-20	109
23.8	2000.16393442623	13-20	13-20	109
24.3	2000.24863387978	13-20	13-20	109
25.6	2000.3306010929	13-20	13-20	109
26.1	2000.41530054645	13-20	13-20	109
27.9	2000.49726775956	13-20	13-20	109
28.8	2000.58196721312	13-20	13-20	109
26.5	2000.66666666667	13-20	13-20	109
25.6	2000.74863387978	13-20	13-20	109
26.1	2000.83333333333	13-20	13-20	109
23.8	2000.91530054645	13-20	13-20	109
17.6	1995	13-21	13-21	110
16.7	1995.08493150685	13-21	13-21	110
19.6	1995.16164383562	13-21	13-21	110
23.8	1995.24657534247	13-21	13-21	110
26.5	1995.32876712329	13-21	13-21	110
27	1995.41369863014	13-21	13-21	110
28.8	1995.49589041096	13-21	13-21	110
29.2	1995.58082191781	13-21	13-21	110
28.8	1995.66575342466	13-21	13-21	110
26.5	1995.74794520548	13-21	13-21	110
21.9	1995.83287671233	13-21	13-21	110
19.6	1995.91506849315	13-21	13-21	110
16.7	1996	13-21	13-21	110
17.6	1996.08469945355	13-21	13-21	110
17.6	1996.16393442623	13-21	13-21	110
19.6	1996.24863387978	13-21	13-21	110
24.3	1996.3306010929	13-21	13-21	110
27.4	1996.41530054645	13-21	13-21	110
28.8	1996.49726775956	13-21	13-21	110
29.2	1996.58196721311	13-21	13-21	110
29.2	1996.66666666667	13-21	13-21	110
25.2	1996.74863387978	13-21	13-21	110
21.5	1996.83333333333	13-21	13-21	110
20.1	1996.91530054645	13-21	13-21	110
18.1	1997	13-21	13-21	110
18.1	1997.08493150685	13-21	13-21	110
19.6	1997.16164383562	13-21	13-21	110
20.5	1997.24657534247	13-21	13-21	110
24.7	1997.32876712329	13-21	13-21	110
26.5	1997.41369863014	13-21	13-21	110
29.7	1997.49589041096	13-21	13-21	110
29.2	1997.58082191781	13-21	13-21	110
27.9	1997.66575342466	13-21	13-21	110
26.1	1997.74794520548	13-21	13-21	110
21.5	1997.83287671233	13-21	13-21	110
19.1	1997.91506849315	13-21	13-21	110
18.1	1998	13-21	13-21	110
17.1	1998.08493150685	13-21	13-21	110
19.1	1998.16164383562	13-21	13-21	110
21.5	1998.24657534247	13-21	13-21	110
26.5	1998.32876712329	13-21	13-21	110
27.4	1998.41369863014	13-21	13-21	110
29.7	1998.49589041096	13-21	13-21	110
29.7	1998.58082191781	13-21	13-21	110
27.4	1998.66575342466	13-21	13-21	110
25.2	1998.74794520548	13-21	13-21	110
22.9	1998.83287671233	13-21	13-21	110
21.5	1998.91506849315	13-21	13-21	110
18.6	1999	13-21	13-21	110
20.1	1999.08493150685	13-21	13-21	110
19.1	1999.16164383562	13-21	13-21	110
22.9	1999.24657534247	13-21	13-21	110
23.8	1999.32876712329	13-21	13-21	110
24.3	1999.41369863014	13-21	13-21	110
26.5	1999.49589041096	13-21	13-21	110
27.9	1999.58082191781	13-21	13-21	110
27	1999.66575342466	13-21	13-21	110
24.3	1999.74794520548	13-21	13-21	110
21.9	1999.83287671233	13-21	13-21	110
20.5	1999.91506849315	13-21	13-21	110
18.1	2000	13-21	13-21	110
18.1	2000.08469945355	13-21	13-21	110
20.5	2000.16393442623	13-21	13-21	110
21.5	2000.24863387978	13-21	13-21	110
25.2	2000.3306010929	13-21	13-21	110
25.2	2000.41530054645	13-21	13-21	110
27	2000.49726775956	13-21	13-21	110
27.4	2000.58196721312	13-21	13-21	110
25.2	2000.66666666667	13-21	13-21	110
23.8	2000.74863387978	13-21	13-21	110
23.4	2000.83333333333	13-21	13-21	110
19.6	2000.91530054645	13-21	13-21	110
9.09999999999997	1995	13-22	13-22	111
11.1	1995.08493150685	13-22	13-22	111
15.7	1995.16164383562	13-22	13-22	111
21	1995.24657534247	13-22	13-22	111
24.7	1995.32876712329	13-22	13-22	111
24.3	1995.41369863014	13-22	13-22	111
27.9	1995.49589041096	13-22	13-22	111
28.3	1995.58082191781	13-22	13-22	111
23.8	1995.66575342466	13-22	13-22	111
20.5	1995.74794520548	13-22	13-22	111
12.1	1995.83287671233	13-22	13-22	111
11.1	1995.91506849315	13-22	13-22	111
9.09999999999997	1996	13-22	13-22	111
13.2	1996.08469945355	13-22	13-22	111
13.7	1996.16393442623	13-22	13-22	111
18.1	1996.24863387978	13-22	13-22	111
25.2	1996.3306010929	13-22	13-22	111
25.2	1996.41530054645	13-22	13-22	111
27.9	1996.49726775956	13-22	13-22	111
25.2	1996.58196721311	13-22	13-22	111
24.7	1996.66666666667	13-22	13-22	111
18.6	1996.74863387978	13-22	13-22	111
14.2	1996.83333333333	13-22	13-22	111
11.1	1996.91530054645	13-22	13-22	111
10.6	1997	13-22	13-22	111
12.1	1997.08493150685	13-22	13-22	111
17.1	1997.16164383562	13-22	13-22	111
18.1	1997.24657534247	13-22	13-22	111
20.5	1997.32876712329	13-22	13-22	111
23.4	1997.41369863014	13-22	13-22	111
27.9	1997.49589041096	13-22	13-22	111
26.1	1997.58082191781	13-22	13-22	111
25.2	1997.66575342466	13-22	13-22	111
19.1	1997.74794520548	13-22	13-22	111
12.7	1997.83287671233	13-22	13-22	111
11.1	1997.91506849315	13-22	13-22	111
9.09999999999997	1998	13-22	13-22	111
11.1	1998.08493150685	13-22	13-22	111
15.2	1998.16164383562	13-22	13-22	111
19.1	1998.24657534247	13-22	13-22	111
25.6	1998.32876712329	13-22	13-22	111
29.2	1998.41369863014	13-22	13-22	111
30.5	1998.49589041096	13-22	13-22	111
28.3	1998.58082191781	13-22	13-22	111
24.3	1998.66575342466	13-22	13-22	111
21	1998.74794520548	13-22	13-22	111
17.1	1998.83287671233	13-22	13-22	111
15.2	1998.91506849315	13-22	13-22	111
11.6	1999	13-22	13-22	111
13.2	1999.08493150685	13-22	13-22	111
14.2	1999.16164383562	13-22	13-22	111
21.9	1999.24657534247	13-22	13-22	111
22.9	1999.32876712329	13-22	13-22	111
23.4	1999.41369863014	13-22	13-22	111
26.5	1999.49589041096	13-22	13-22	111
27.4	1999.58082191781	13-22	13-22	111
25.6	1999.66575342466	13-22	13-22	111
19.6	1999.74794520548	13-22	13-22	111
15.7	1999.83287671233	13-22	13-22	111
10.6	1999.91506849315	13-22	13-22	111
10.6	2000	13-22	13-22	111
12.7	2000.08469945355	13-22	13-22	111
16.7	2000.16393442623	13-22	13-22	111
18.6	2000.24863387978	13-22	13-22	111
24.7	2000.3306010929	13-22	13-22	111
25.6	2000.41530054645	13-22	13-22	111
27.4	2000.49726775956	13-22	13-22	111
25.6	2000.58196721312	13-22	13-22	111
22.9	2000.66666666667	13-22	13-22	111
19.6	2000.74863387978	13-22	13-22	111
14.2	2000.83333333333	13-22	13-22	111
8.5	2000.91530054645	13-22	13-22	111
5.79999999999996	1995	13-23	13-23	112
6.89999999999998	1995.08493150685	13-23	13-23	112
13.7	1995.16164383562	13-23	13-23	112
19.6	1995.24657534247	13-23	13-23	112
21.5	1995.32876712329	13-23	13-23	112
23.4	1995.41369863014	13-23	13-23	112
27	1995.49589041096	13-23	13-23	112
26.5	1995.58082191781	13-23	13-23	112
20.1	1995.66575342466	13-23	13-23	112
17.6	1995.74794520548	13-23	13-23	112
9.59999999999997	1995.83287671233	13-23	13-23	112
6.89999999999998	1995.91506849315	13-23	13-23	112
5.29999999999996	1996	13-23	13-23	112
11.6	1996.08469945355	13-23	13-23	112
10.6	1996.16393442623	13-23	13-23	112
16.2	1996.24863387978	13-23	13-23	112
23.8	1996.3306010929	13-23	13-23	112
24.3	1996.41530054645	13-23	13-23	112
26.5	1996.49726775956	13-23	13-23	112
22.9	1996.58196721311	13-23	13-23	112
23.4	1996.66666666667	13-23	13-23	112
16.2	1996.74863387978	13-23	13-23	112
9.59999999999997	1996.83333333333	13-23	13-23	112
8	1996.91530054645	13-23	13-23	112
7.39999999999998	1997	13-23	13-23	112
9.09999999999997	1997.08493150685	13-23	13-23	112
15.7	1997.16164383562	13-23	13-23	112
15.2	1997.24657534247	13-23	13-23	112
18.6	1997.32876712329	13-23	13-23	112
20.5	1997.41369863014	13-23	13-23	112
26.5	1997.49589041096	13-23	13-23	112
26.1	1997.58082191781	13-23	13-23	112
24.3	1997.66575342466	13-23	13-23	112
16.7	1997.74794520548	13-23	13-23	112
8.5	1997.83287671233	13-23	13-23	112
7.39999999999998	1997.91506849315	13-23	13-23	112
5.79999999999996	1998	13-23	13-23	112
8	1998.08493150685	13-23	13-23	112
12.7	1998.16164383562	13-23	13-23	112
16.7	1998.24657534247	13-23	13-23	112
22.9	1998.32876712329	13-23	13-23	112
27	1998.41369863014	13-23	13-23	112
30.1	1998.49589041096	13-23	13-23	112
27.9	1998.58082191781	13-23	13-23	112
25.2	1998.66575342466	13-23	13-23	112
17.6	1998.74794520548	13-23	13-23	112
14.7	1998.83287671233	13-23	13-23	112
12.1	1998.91506849315	13-23	13-23	112
8	1999	13-23	13-23	112
10.1	1999.08493150685	13-23	13-23	112
11.1	1999.16164383562	13-23	13-23	112
19.6	1999.24657534247	13-23	13-23	112
20.1	1999.32876712329	13-23	13-23	112
22.4	1999.41369863014	13-23	13-23	112
26.5	1999.49589041096	13-23	13-23	112
27.4	1999.58082191781	13-23	13-23	112
22.9	1999.66575342466	13-23	13-23	112
17.1	1999.74794520548	13-23	13-23	112
13.2	1999.83287671233	13-23	13-23	112
7.39999999999998	1999.91506849315	13-23	13-23	112
6.89999999999998	2000	13-23	13-23	112
10.1	2000.08469945355	13-23	13-23	112
14.7	2000.16393442623	13-23	13-23	112
16.7	2000.24863387978	13-23	13-23	112
23.4	2000.3306010929	13-23	13-23	112
26.5	2000.41530054645	13-23	13-23	112
27.9	2000.49726775956	13-23	13-23	112
25.2	2000.58196721312	13-23	13-23	112
22.4	2000.66666666667	13-23	13-23	112
17.6	2000.74863387978	13-23	13-23	112
10.6	2000.83333333333	13-23	13-23	112
4.19999999999999	2000.91530054645	13-23	13-23	112
1.29999999999995	1995	13-24	13-24	113
1.89999999999998	1995.08493150685	13-24	13-24	113
11.1	1995.16164383562	13-24	13-24	113
16.2	1995.24657534247	13-24	13-24	113
16.7	1995.32876712329	13-24	13-24	113
18.6	1995.41369863014	13-24	13-24	113
22.4	1995.49589041096	13-24	13-24	113
25.2	1995.58082191781	13-24	13-24	113
17.6	1995.66575342466	13-24	13-24	113
14.2	1995.74794520548	13-24	13-24	113
5.79999999999996	1995.83287671233	13-24	13-24	113
3	1995.91506849315	13-24	13-24	113
0.699999999999989	1996	13-24	13-24	113
6.39999999999998	1996.08469945355	13-24	13-24	113
6.89999999999998	1996.16393442623	13-24	13-24	113
13.2	1996.24863387978	13-24	13-24	113
20.5	1996.3306010929	13-24	13-24	113
20.5	1996.41530054645	13-24	13-24	113
21	1996.49726775956	13-24	13-24	113
20.1	1996.58196721311	13-24	13-24	113
17.1	1996.66666666667	13-24	13-24	113
13.7	1996.74863387978	13-24	13-24	113
4.69999999999999	1996.83333333333	13-24	13-24	113
5.29999999999996	1996.91530054645	13-24	13-24	113
3.59999999999997	1997	13-24	13-24	113
5.29999999999996	1997.08493150685	13-24	13-24	113
10.6	1997.16164383562	13-24	13-24	113
11.6	1997.24657534247	13-24	13-24	113
15.2	1997.32876712329	13-24	13-24	113
17.1	1997.41369863014	13-24	13-24	113
22.4	1997.49589041096	13-24	13-24	113
21.9	1997.58082191781	13-24	13-24	113
19.6	1997.66575342466	13-24	13-24	113
13.7	1997.74794520548	13-24	13-24	113
3.59999999999997	1997.83287671233	13-24	13-24	113
1.89999999999998	1997.91506849315	13-24	13-24	113
2.5	1998	13-24	13-24	113
3	1998.08493150685	13-24	13-24	113
9.59999999999997	1998.16164383562	13-24	13-24	113
14.2	1998.24657534247	13-24	13-24	113
19.1	1998.32876712329	13-24	13-24	113
22.9	1998.41369863014	13-24	13-24	113
24.3	1998.49589041096	13-24	13-24	113
24.3	1998.58082191781	13-24	13-24	113
22.4	1998.66575342466	13-24	13-24	113
15.2	1998.74794520548	13-24	13-24	113
10.6	1998.83287671233	13-24	13-24	113
8	1998.91506849315	13-24	13-24	113
3	1999	13-24	13-24	113
6.89999999999998	1999.08493150685	13-24	13-24	113
5.79999999999996	1999.16164383562	13-24	13-24	113
16.7	1999.24657534247	13-24	13-24	113
17.6	1999.32876712329	13-24	13-24	113
21	1999.41369863014	13-24	13-24	113
24.7	1999.49589041096	13-24	13-24	113
23.4	1999.58082191781	13-24	13-24	113
20.1	1999.66575342466	13-24	13-24	113
14.2	1999.74794520548	13-24	13-24	113
11.1	1999.83287671233	13-24	13-24	113
4.69999999999999	1999.91506849315	13-24	13-24	113
1.29999999999995	2000	13-24	13-24	113
6.39999999999998	2000.08469945355	13-24	13-24	113
12.1	2000.16393442623	13-24	13-24	113
13.7	2000.24863387978	13-24	13-24	113
20.1	2000.3306010929	13-24	13-24	113
22.9	2000.41530054645	13-24	13-24	113
22.4	2000.49726775956	13-24	13-24	113
21.9	2000.58196721312	13-24	13-24	113
19.6	2000.66666666667	13-24	13-24	113
15.7	2000.74863387978	13-24	13-24	113
6.39999999999998	2000.83333333333	13-24	13-24	113
-0.400000000000034	2000.91530054645	13-24	13-24	113
21.5	1995	13-3	13-3	114
23.4	1995.08493150685	13-3	13-3	114
23.4	1995.16164383562	13-3	13-3	114
22.9	1995.24657534247	13-3	13-3	114
20.1	1995.32876712329	13-3	13-3	114
18.1	1995.41369863014	13-3	13-3	114
16.7	1995.49589041096	13-3	13-3	114
16.2	1995.58082191781	13-3	13-3	114
15.7	1995.66575342466	13-3	13-3	114
15.2	1995.74794520548	13-3	13-3	114
17.1	1995.83287671233	13-3	13-3	114
18.1	1995.91506849315	13-3	13-3	114
21.5	1996	13-3	13-3	114
21	1996.08469945355	13-3	13-3	114
21.5	1996.16393442623	13-3	13-3	114
20.5	1996.24863387978	13-3	13-3	114
18.1	1996.3306010929	13-3	13-3	114
18.6	1996.41530054645	13-3	13-3	114
16.7	1996.49726775956	13-3	13-3	114
17.6	1996.58196721311	13-3	13-3	114
16.2	1996.66666666667	13-3	13-3	114
14.7	1996.74863387978	13-3	13-3	114
15.7	1996.83333333333	13-3	13-3	114
16.7	1996.91530054645	13-3	13-3	114
21	1997	13-3	13-3	114
22.9	1997.08493150685	13-3	13-3	114
22.9	1997.16164383562	13-3	13-3	114
22.4	1997.24657534247	13-3	13-3	114
22.4	1997.32876712329	13-3	13-3	114
21.9	1997.41369863014	13-3	13-3	114
19.1	1997.49589041096	13-3	13-3	114
19.6	1997.58082191781	13-3	13-3	114
19.1	1997.66575342466	13-3	13-3	114
17.1	1997.74794520548	13-3	13-3	114
18.1	1997.83287671233	13-3	13-3	114
18.6	1997.91506849315	13-3	13-3	114
21	1998	13-3	13-3	114
22.9	1998.08493150685	13-3	13-3	114
22.9	1998.16164383562	13-3	13-3	114
21.9	1998.24657534247	13-3	13-3	114
21	1998.32876712329	13-3	13-3	114
20.1	1998.41369863014	13-3	13-3	114
18.6	1998.49589041096	13-3	13-3	114
17.1	1998.58082191781	13-3	13-3	114
16.7	1998.66575342466	13-3	13-3	114
15.7	1998.74794520548	13-3	13-3	114
16.7	1998.83287671233	13-3	13-3	114
18.1	1998.91506849315	13-3	13-3	114
19.6	1999	13-3	13-3	114
21	1999.08493150685	13-3	13-3	114
21.5	1999.16164383562	13-3	13-3	114
20.5	1999.24657534247	13-3	13-3	114
18.6	1999.32876712329	13-3	13-3	114
18.6	1999.41369863014	13-3	13-3	114
17.1	1999.49589041096	13-3	13-3	114
15.7	1999.58082191781	13-3	13-3	114
15.7	1999.66575342466	13-3	13-3	114
16.7	1999.74794520548	13-3	13-3	114
16.7	1999.83287671233	13-3	13-3	114
17.6	1999.91506849315	13-3	13-3	114
20.1	2000	13-3	13-3	114
21	2000.08469945355	13-3	13-3	114
21.9	2000.16393442623	13-3	13-3	114
21.5	2000.24863387978	13-3	13-3	114
19.6	2000.3306010929	13-3	13-3	114
18.1	2000.41530054645	13-3	13-3	114
17.1	2000.49726775956	13-3	13-3	114
16.7	2000.58196721312	13-3	13-3	114
15.7	2000.66666666667	13-3	13-3	114
16.2	2000.74863387978	13-3	13-3	114
17.1	2000.83333333333	13-3	13-3	114
17.6	2000.91530054645	13-3	13-3	114
23.8	1995	13-4	13-4	115
25.2	1995.08493150685	13-4	13-4	115
25.6	1995.16164383562	13-4	13-4	115
24.7	1995.24657534247	13-4	13-4	115
20.1	1995.32876712329	13-4	13-4	115
18.1	1995.41369863014	13-4	13-4	115
15.7	1995.49589041096	13-4	13-4	115
15.2	1995.58082191781	13-4	13-4	115
15.2	1995.66575342466	13-4	13-4	115
14.7	1995.74794520548	13-4	13-4	115
17.6	1995.83287671233	13-4	13-4	115
19.1	1995.91506849315	13-4	13-4	115
22.4	1996	13-4	13-4	115
22.4	1996.08469945355	13-4	13-4	115
23.4	1996.16393442623	13-4	13-4	115
22.4	1996.24863387978	13-4	13-4	115
18.6	1996.3306010929	13-4	13-4	115
18.1	1996.41530054645	13-4	13-4	115
15.7	1996.49726775956	13-4	13-4	115
16.2	1996.58196721311	13-4	13-4	115
15.2	1996.66666666667	13-4	13-4	115
14.7	1996.74863387978	13-4	13-4	115
15.7	1996.83333333333	13-4	13-4	115
18.6	1996.91530054645	13-4	13-4	115
21.9	1997	13-4	13-4	115
24.3	1997.08493150685	13-4	13-4	115
23.4	1997.16164383562	13-4	13-4	115
23.8	1997.24657534247	13-4	13-4	115
22.4	1997.32876712329	13-4	13-4	115
22.4	1997.41369863014	13-4	13-4	115
20.1	1997.49589041096	13-4	13-4	115
19.6	1997.58082191781	13-4	13-4	115
19.1	1997.66575342466	13-4	13-4	115
18.1	1997.74794520548	13-4	13-4	115
20.1	1997.83287671233	13-4	13-4	115
20.5	1997.91506849315	13-4	13-4	115
23.8	1998	13-4	13-4	115
24.7	1998.08493150685	13-4	13-4	115
26.5	1998.16164383562	13-4	13-4	115
24.3	1998.24657534247	13-4	13-4	115
23.4	1998.32876712329	13-4	13-4	115
21.5	1998.41369863014	13-4	13-4	115
18.6	1998.49589041096	13-4	13-4	115
17.1	1998.58082191781	13-4	13-4	115
16.7	1998.66575342466	13-4	13-4	115
16.2	1998.74794520548	13-4	13-4	115
17.1	1998.83287671233	13-4	13-4	115
19.6	1998.91506849315	13-4	13-4	115
21.5	1999	13-4	13-4	115
23.4	1999.08493150685	13-4	13-4	115
23.4	1999.16164383562	13-4	13-4	115
21.9	1999.24657534247	13-4	13-4	115
19.6	1999.32876712329	13-4	13-4	115
18.6	1999.41369863014	13-4	13-4	115
16.2	1999.49589041096	13-4	13-4	115
15.7	1999.58082191781	13-4	13-4	115
15.2	1999.66575342466	13-4	13-4	115
16.2	1999.74794520548	13-4	13-4	115
17.1	1999.83287671233	13-4	13-4	115
19.1	1999.91506849315	13-4	13-4	115
21.5	2000	13-4	13-4	115
22.9	2000.08469945355	13-4	13-4	115
23.4	2000.16393442623	13-4	13-4	115
22.9	2000.24863387978	13-4	13-4	115
20.1	2000.3306010929	13-4	13-4	115
18.6	2000.41530054645	13-4	13-4	115
17.1	2000.49726775956	13-4	13-4	115
16.2	2000.58196721312	13-4	13-4	115
16.2	2000.66666666667	13-4	13-4	115
15.7	2000.74863387978	13-4	13-4	115
17.6	2000.83333333333	13-4	13-4	115
19.1	2000.91530054645	13-4	13-4	115
25.6	1995	13-5	13-5	116
26.1	1995.08493150685	13-5	13-5	116
25.6	1995.16164383562	13-5	13-5	116
25.2	1995.24657534247	13-5	13-5	116
21.5	1995.32876712329	13-5	13-5	116
19.1	1995.41369863014	13-5	13-5	116
16.2	1995.49589041096	13-5	13-5	116
15.2	1995.58082191781	13-5	13-5	116
14.7	1995.66575342466	13-5	13-5	116
15.7	1995.74794520548	13-5	13-5	116
17.6	1995.83287671233	13-5	13-5	116
20.1	1995.91506849315	13-5	13-5	116
22.9	1996	13-5	13-5	116
23.8	1996.08469945355	13-5	13-5	116
24.7	1996.16393442623	13-5	13-5	116
23.8	1996.24863387978	13-5	13-5	116
19.6	1996.3306010929	13-5	13-5	116
18.1	1996.41530054645	13-5	13-5	116
14.7	1996.49726775956	13-5	13-5	116
14.7	1996.58196721311	13-5	13-5	116
14.7	1996.66666666667	13-5	13-5	116
14.7	1996.74863387978	13-5	13-5	116
16.7	1996.83333333333	13-5	13-5	116
19.6	1996.91530054645	13-5	13-5	116
23.4	1997	13-5	13-5	116
25.2	1997.08493150685	13-5	13-5	116
24.3	1997.16164383562	13-5	13-5	116
24.3	1997.24657534247	13-5	13-5	116
23.4	1997.32876712329	13-5	13-5	116
24.3	1997.41369863014	13-5	13-5	116
21.5	1997.49589041096	13-5	13-5	116
21.5	1997.58082191781	13-5	13-5	116
20.5	1997.66575342466	13-5	13-5	116
20.1	1997.74794520548	13-5	13-5	116
21.5	1997.83287671233	13-5	13-5	116
22.9	1997.91506849315	13-5	13-5	116
24.7	1998	13-5	13-5	116
27	1998.08493150685	13-5	13-5	116
27.4	1998.16164383562	13-5	13-5	116
26.5	1998.24657534247	13-5	13-5	116
24.7	1998.32876712329	13-5	13-5	116
21.5	1998.41369863014	13-5	13-5	116
19.1	1998.49589041096	13-5	13-5	116
18.1	1998.58082191781	13-5	13-5	116
17.6	1998.66575342466	13-5	13-5	116
16.7	1998.74794520548	13-5	13-5	116
18.1	1998.83287671233	13-5	13-5	116
21	1998.91506849315	13-5	13-5	116
22.4	1999	13-5	13-5	116
24.3	1999.08493150685	13-5	13-5	116
24.3	1999.16164383562	13-5	13-5	116
22.4	1999.24657534247	13-5	13-5	116
21	1999.32876712329	13-5	13-5	116
18.6	1999.41369863014	13-5	13-5	116
16.7	1999.49589041096	13-5	13-5	116
15.7	1999.58082191781	13-5	13-5	116
15.2	1999.66575342466	13-5	13-5	116
17.1	1999.74794520548	13-5	13-5	116
18.1	1999.83287671233	13-5	13-5	116
20.1	1999.91506849315	13-5	13-5	116
22.9	2000	13-5	13-5	116
24.7	2000.08469945355	13-5	13-5	116
25.2	2000.16393442623	13-5	13-5	116
23.4	2000.24863387978	13-5	13-5	116
20.1	2000.3306010929	13-5	13-5	116
18.1	2000.41530054645	13-5	13-5	116
16.7	2000.49726775956	13-5	13-5	116
16.7	2000.58196721312	13-5	13-5	116
16.7	2000.66666666667	13-5	13-5	116
16.7	2000.74863387978	13-5	13-5	116
18.1	2000.83333333333	13-5	13-5	116
20.1	2000.91530054645	13-5	13-5	116
25.2	1995	13-6	13-6	117
25.2	1995.08493150685	13-6	13-6	117
27	1995.16164383562	13-6	13-6	117
26.1	1995.24657534247	13-6	13-6	117
23.8	1995.32876712329	13-6	13-6	117
20.1	1995.41369863014	13-6	13-6	117
17.1	1995.49589041096	13-6	13-6	117
15.7	1995.58082191781	13-6	13-6	117
15.7	1995.66575342466	13-6	13-6	117
16.2	1995.74794520548	13-6	13-6	117
18.6	1995.83287671233	13-6	13-6	117
20.5	1995.91506849315	13-6	13-6	117
23.4	1996	13-6	13-6	117
24.3	1996.08469945355	13-6	13-6	117
25.2	1996.16393442623	13-6	13-6	117
24.7	1996.24863387978	13-6	13-6	117
21.9	1996.3306010929	13-6	13-6	117
19.6	1996.41530054645	13-6	13-6	117
16.2	1996.49726775956	13-6	13-6	117
16.2	1996.58196721311	13-6	13-6	117
15.7	1996.66666666667	13-6	13-6	117
15.2	1996.74863387978	13-6	13-6	117
17.1	1996.83333333333	13-6	13-6	117
20.1	1996.91530054645	13-6	13-6	117
23.4	1997	13-6	13-6	117
25.6	1997.08493150685	13-6	13-6	117
24.7	1997.16164383562	13-6	13-6	117
25.6	1997.24657534247	13-6	13-6	117
25.2	1997.32876712329	13-6	13-6	117
24.7	1997.41369863014	13-6	13-6	117
23.4	1997.49589041096	13-6	13-6	117
21.9	1997.58082191781	13-6	13-6	117
21.5	1997.66575342466	13-6	13-6	117
21.5	1997.74794520548	13-6	13-6	117
